SPAM	Sorry, you have used a wrong code. Dial *665*100# to loan N100, *665*200# to loan N200 and *665*500# to loan N500. To get your debt status, text DEBT to 665
SPAM	You need to refund the outstanding deficit to qualify for a new airtime loan
SPAM	Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 05/Jul/2014
SPAM	Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 23/Jun/2014
SPAM	WCF invites U 2 b our special guest @ 2day's Hosanna service @ Dewot centre, Camp by 4pm. Also, Wcf dinner Tickts r ready.price: #500. God bless U as U com IJN!
SPAM	Psquare Peter threatens to sue & expose fraudulent Nigerian bank.For more news Text NAIJA to 38547 & get News 5Days free.Service will auto-renew   N50/5days.
SPAM	COLNASSA WEEK IS HERE 4RM MON 4TH-8TH AUG Tagged Beyond D certificates.Mon;Awareness  motion ground Wed;symposium proper.Guest speaker Prof ONIFADE Dir CENTS
SPAM	Dz is 2 invite u 4 COLNASSA excursn 2 ekiti state 2 xplore nature.Date;13-14 june Fee;4000(acc&feedin inclusive).Deadline 4 payment is 12/06/14 call 07033098551
SPAM	Govt action against Ebola: Identifying &monitoring exposed persons,air/seaports &land borders.Report cases to 08XXXXXX701,08XXXXXXX75. ebolainfo@health.gov.ng 
SPAM	Hello Friend! Do you know that you can now borrow Extra Credit on your friendly network. Simply dial *500# and come alive!
SPAM	Contact with blood,sweat,urine &semen of infected persons/bats/monkeys transmits Ebola. Symptoms: fever,vomiting,diarrhea &bleeding. Wash hands always &stay alert.  
SPAM	2985 is your verification code from Yahoo
SPAM	It takes between 2 & 21 days for someone infected with Ebola to show the symptoms. Get the preventive measures against Ebola today!Send HEALTH to 38296! Service cost N10 daily
SPAM	Predegree form 15000 school fee- 150000 osiele form Is not out , dial 233.To Change Language, press 0 
SPAM	How much is d pre degree 4m  FUAB  also d current sch fees . Tks eld Adegoke.
SPAM	Femoo, hw ws ur journey back 2 sch ystday? And also ur nait. Splendid, good. Pls do not 4get the msg about Fed col of Edu Osiele an also pre degree 4m of ur sch. Tks and God bless. 
SPAM	Play, Learn & Enjoy. Polish up your knowledge of English language. Play Word Puzzle free for 5days. Send REG WP to 38233. T&C Apply.
SPAM	Free gift! 08XXXXXXX237. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.
HAM	Mrnin 2 u, dis is 2 remnd us dat REDEMPTION WEEK starts today, pls cum early wit ur hrt preprd n inform odaz, mancot wl b stopn 2 drop us at d junctn.BE THERE!!
SPAM	Congratulations! 08XXXXXXX95 is one of the few lucky who can access our exclusive Famous Quotes service! To get started call *585*4*1# now! N20/day.
HAM	Its hapnin ds wk. RDEMPTN WK 2014. Theme: The True SeekerWord expositn by Rev Adetuberu by3:30pm Thur Hymnal evenin 6pmFri: Nyt of Power 10pm. Be there.
HAM	Calvary grtns, dis is to inform u dat dia wil be an imprtnt meetn 2mrw 17th at mancot park(library) by 1pm.Pls ensure U are around its compulsary,Love you.
HAM	M.favoured gem, pls d departutr time is btw 12-2pm at mancot park, camp. Ensure u arive early. Dnt 4get ur buckets, cardigans
HAM	As u go forth 2 write dis exam,may d faith of Abraham,wisdom of Solomon,sure mercy of David
SPAM	Dear Body Talks customer,  please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send  BT to 5800
SPAM	Dear Body Talks customer, you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.
SPAM	scratching ears shows lack of confidence
SPAM	Bored people often repeat actions such as tapping toes, swinging feet or drumming fingers. The repetition may escalate as they try to signal their boredom.
SPAM	Open arms, particularly when combined with showing palms, mean that someone is approachable and willing to communicate with others.
SPAM	A person with folded / crossed arms is placing a barrier betwee, plates n oda essentials.FAVOUR
SPAM	Congrats! You have been personally granted 5 FREE days of Hellohealth Wellness and Fitness SMS and then N50/5days membership. Text 1 to 38777!,favor of Obededom,excelent spirit of Daniel go wit u, go n suceed.
HAM	I didn't say I don't love you all I said was that Am not ready and u should give me sometime since u said I Am not d person u love and u kept saying Am lying Fine you can just go
HAM	I Am sorry to tell you this but it is the truth Am not ready for relationship and I don't think Am d right person for You Am telling u this bcos I don't want to hurt you Bye from Femi 
HAM	When I first saw you, I was afraid to talk to you. When I first talked to you, I was afraid to like you. When I first liked you, I was afraid to love you. Now that I love you I'm afraid to lose you.
HAM	9.30E+14
SPAM	4Team Breaking News and all Team Live Match Alerts text ur Premier Lge or top European TEAM NAME eg: Chelsea to 747 N75/wk auto-renewed To cancel text STOP
SPAM	Hurry! Enjoy 1 FREE Ring Back Tune & FREE Activation for 30days. Text FREE to 251 for a list of free tunes like Esupofo by Olamide & lots more. Offer ends TODAY
SPAM	Get Aye by Davido FREE for 30 days. To get this tune, text 2 to 251 or text FREE to 251 for a list of more FREE tunes. FREE 30 days Activation for Non RBT users
SPAM	Dear 08189440237! Get 5 FREE days of useful alerts, then N50/5days. To start at no cost, Send 1 for ROMANCE
SPAM	Make yourself beautiful, text BEAUTY to 30328 to start getting daily beauty tips; Improve your pronunciation & grammar, text DICTION to 30328. Cost: N20/3days
SPAM	Get the latest sports news daily ranging from football, athletics, boxing to tennis FREE for 2wks
SPAM	Ladies, make 85% of ur food veggies,this way u'll be healthier & thinner. To get more tips FREE for 1wk on women health; text WHT to 30328. N20/3days thereafter
SPAM	Start ur day with Gods words; for Bible Promise, text PROMISE to 30327; for Open Doors Daily Devotional, text OPEN to 30327. N20/3days. To stop
SPAM	Listen to Sunday Oliseh, one of Nigeria's unforgettable footballers, as he shares his expert analysis on events in Brazil. Text SOFA to 38322. Service cost N50 weekly
HAM	I have good news. Call me when u're free
HAM	6.85E+14
HAM	Rice....carpet....milk....mug and cup...computer... wall clock... pot...fry pan...kettle... beans...
HAM	8045 9200 5109 3762,airtel card
HAM	I feel my world empty without you. I want to hear your voice again! A phonecall would fulfill my life with happiness +2693905451
HAM	beloved aw was ur day? dis is just to remind u not to forget our due and money for shirt.may God provide for our needs IJN.av a favoured week.shalom
SPAM	Dear Valued Customer, Welcome to Airtel! Kindly register your sim, please igore if already registered. To know more about our services
SPAM	Thank you for subscribing to Daily Amebo Service. To receive messages on Daily Amebo Service, text 1 to 28052.
SPAM	Your free subscription expires today! To subscribe send 1 to 28052 now. N10/Day
SPAM	Under pressure from Congress, celebrity doctor Mehmet Oz on offered to help drain the unscrupulous marketers using his name to peddle so called miracle pills
SPAM	Melanie Griffith is doing her best to erase Banderas from her life. she was seen covering Banderas's tattooed name on her arm  at the Taormina Film Fest.
SPAM	Congratulations! You have been gifted 5 Days FREE Amebo service for being on One SIM Plan.?To unsubscribe send STOP to 28052
SPAM	Dear Stress Management customer,  please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send  STRESS to 5800
SPAM	Dear Stress Management customer, you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.
SPAM	Uncomfortable clothes can make you feel more physically tense and contribute to the stress you feel
SPAM	Employ meditation and relaxation techniques to focus your thoughts on one relaxing thing for a sustained period of time
SPAM	Taking a walk can prove very beneficial during stressful times at work or after having had a heated debate
SPAM	Help others especially those less fortunate than yourself. Doing this gives you an opportunity to focus on matters other than your own
SPAM	Drink herbal tea: Different herbal teas drinks are ideal for dealing with stress and other ailments including colds, flu and fatigue
SPAM	Experience the power of worship! Join us at 1440 feast of worship @RCCG Goshen parish Lekki 5th-6th July from 2:40pm. www.rccggoshen.org/1440, SARI-OKE
SPAM	"Is 81XXXXXX37your number? If yes, send ""YES"" to 38255 to get expert Football match analysis from SUNDAY OLISEH, live from Brazil. Service is FREE for 2 days!"
SPAM	Be a Patriot. Clear the road for Super Eagles! To get SUPER EAGLES by Solidstar as your Ring Back Tune, text 54436 to 251. Cost N50 only.
SPAM	Scared of Job interviews? No More Worries! Get that DREAM JOB today with daily INTERVIEW TIPS. Simply Text INT to 38080 @ N50 for 5days & enjoy first 2days FREE
SPAM	Follow your favorite EPL club & get first 2days FREE! Text MAN U, CHELSEA, MAN CITY
HAM	Get it Right! Take d Lead! You're specially invited 2 fellowship wit us @WCF 2moro by 4pm @ Dewot centre, Camp!Dnt com alone, com wif Frnds!We'll be xpectn U!
HAM	God's Word works wonders @ Winners' Campus Fellowship!Join Us 2moro 4 a refreshx & spirit-fild servx @Dewot centre,camp,by 4pm. God is sure 2 b der.Stay Blsd.
HAM	today's service tagged open heavens holds today by 4pm at dewort event centr,camp.come with ur welfare offering and a gift for a friend.God bless u as come    
HAM	winners campus fellowship holds today  by 4pm @ dewort, camp.pls com wit a friend . God bless u
HAM	winners campus fellowship holds today  by 4pm @ dewort, camp.pls com wit a friend . God bless u, ABEOKUTA
HAM	freshers alive holds today @dewot center by 4pm.pls b reminded dat those who applied 4bursary should com 4 intrview @LFC obantoko by 10am
HAM	WCF congratulates 100l students on their matric day  tomorow.pls try to locate WCF tent dat as bin prepared 4 d matriculants.come with a friend and God bless u 
HAM	Winners campus felloewship holds today(wednesday) by 4pm at dewot event centre,camp.Come with a friend and worship with us and you will be surely blessed
HAM	Winners campus fellowship holds this wednesday at dewot event center by 4pm .pls come with a friend and worship with us and u will be richly blessed
HAM	Winners campus fellowship holds this wednesday at dewot event center by 4pm .pls come with a friend and worship with us and u will be richly blessed.
HAM	Winners campus fellowship begins this session on wednesday(29-01-2014) at dewort event hall,camp by 4pm.Come with a friend and worship with us.God bless you.
SPAM	You transferred N50 to 08XXXXXX508 on 17/06/14 08:46. Your new account balance is N0. Thanks for using Share & Sell.
SPAM	Fun talks are not the only interesting things that you can have here. Call me now :) +41799771870
SPAM	Yello! MTN wishes all our customers a happy fathers. day celebration! So call your dad or father-figure in your life and let him know how special he is!
HAM	Itz me Rofiat, datz my numba F.M 
HAM	Happy resumptionm fellowship begins today(wednsdy) 05-06-14 by 4pm at dewot event center.pls come wit a friend.God bless u 
HAM	Village outreach, 2014Take off time; 7amTake off point; DamboldT/fare: #200. pls come with ur camping materials.God bless you as u prepare to come.
SPAM	Get Nolly Gist update free for 1 week. Text J to 655 & get 2 Products FREE for 30 days
SPAM	Get 1 FREE Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text MORE to 251 for a list of more free tunes. N50 activation fee appli
SPAM	Get 1 FREE Ring Back Tune & 7days FREE Easytunez Service. Text 9 to 251 For Johnny by Yemi Alade or Text free to 251 to get a list of other free tunes.
SPAM	Airtel SMS-Browser1.Sports2.Entertainment3.Astrology4.Information5.Fashion & Health6.Devotional7.Bollywood & Indian8.JOB
SPAM	Menu
SPAM	Sorry you have sent a wrong keyword. To explore our services send MENU to 38295 and subscribe to your desired service.
SPAM	Ref ID: C140523.1319.320003 You have received 20 NGN from 80XXXXXX15. Need a job? Dial *108*11# for free.
SPAM	Everyone needs a good friend. Call now and you'll have the time of your life! +41742790410
SPAM	Falling sick sometimes is inevitable but mostly caused by health negligence. To reduce your risk factors, SMS FREE to 4949 for 3 Free days. Service costs N10, MANAGEMENT skills and RELATIONSHIP tips. Call 1413 now
SPAM	Free Free!!! Exclusive for you get funny news and cool stories from around the world right on your mobile. SMS FNP to 38567. Offer valid for limited period., so dial today
HAM	Gud p.m belovedD village outreach committee hereby use dis medium to ask us to pls begin to return d envelopes back to church with d money in them.GOD bless u
SPAM	Let the doctors help you become an even better parent. Send 121 to 5800.  N35 every 2 days. First 2 days free
HAM	MAY: Many Are Your, blessings, breakthroughs 
HAM	U fit come ma place come see me,if na your sister place you de
HAM	Guy where you u dey, I dey ma hostle now, 2 for LOVE
HAM	happy Easter my guy , 2 for LOVE
HAM	Good morning,hope you slept well, I want to celebrate with you this special day #eastersunday#
HAM	Happy workers day from Femi , It's Absolutely FREE!
HAM	Registration will close tomorrow and I havnt pay department fee it's 1500 penanty for not paying latest tomorrow is 5000, then N20 for 2days after; to subscribe, there something great just for you!
HAM	Dad's fone is wit me
HAM	Lab coat:1500  p ast question: 1000  department fee:1500 college fee:1000  textbooks 1500 from Femi ,text NO to 38321
HAM	Ave received ur msg buh u must face ur studies squarely in order 2 make it in lyf...remember d child of whom u are..
SPAM	It's Elclassico! Get live Updates on your phone as Barcelona takes on Real Madrid in the Copa Del Rey Cup Final. Dial *244#. Service cost N20 daily
HAM	It was very nice to speak with you a while ago :) Fun talks are not the only interesting things that you can have here!:) Call me now for a chat +2693905019 :)
HAM	Dear Bolaji, Oluwafemi [name sake]  i realize how important today is to you. Birthdays come once in a year, so we celebrate you today. Happy birthday, 3 for MONEY or 4 for JOKES, to 38888.
HAM	Happy Sunday how is study hope you are preparing for examination , 3 for MONEY or 4 for JOKES, to 38888.
HAM	If you reach camp enter oluwokesi if you Don reach there call my number or call 080XXXXXX99
HAM	Just wanna wish u a hbd in advance wishin u d best in lyf
HAM	Guess wat bro? Aunty aishat just gave birth to a bouncin baby gal todae wich is 28th march nd 2morrow 29th march is also ur bofdae congratulationz, please call 141., text SPORTS to 30327.
HAM	At shop nd i was d only one around so i had 2 call 4 help...bro it was so terrible, please call 141.
HAM	Jesus where did he faint even me am scared now 
HAM	Yep buh i was so scared nd he was taken to hetta...after he came back 2 lyf he didnt rememba dat he fainted
HAM	Wat happened to him hope he is okay now
HAM	Hi bro,sumtin bad happened 2dae cos micheal fainted nd died buh we tank God dat he jerked back to lyf after an hour 
SPAM	FMC MARKURDI SHUTS DOWN, EVACUATES 802 PATIENTS OVER ALLEGED ATTACK Click here http://airtel-mnp.com/4223113H41
HAM	Beloveth! This is to remind u of MTS XTIAN STUDENTS FELLOWSHIP whch comes evry Thursday by 1pm unda d tree behind COLNAS. Pls inform all ur level mates. SHALOM!
HAM	A month of sorrow 4 some bt a month of joy 4 you, we celebrate with u ds month. Wishing u a happy birthday ds month.4rm COLNASSA EXCOS 2013/2014.
SPAM	JOKE. Teacher: Can somebody give me an example of a business failure due 2 careless management? Akpos: Ashawo wey carry belle
SPAM	Send YES to subscribe to Akpos Jokes and win free airtime after 15 messages. Your free subscription expires today. N25/day
SPAM	JOKE. Teacher: Amaka, What do u wanna be in life? Amaka: A successful multi billionaire business woman. Teacher:Akpos, U? Akpos: Amaka's husband
SPAM	JOKE. Wife: If i knew u were this poor I wouldnt hav married u! Akpos: what do u think I meant when I said u were d only thing I have in this world?
SPAM	TEACHER: What is the surname of Lazarus that Jesus rose from the dead?  AKPORS: COMFORT! He called wit a loud voice saying LAZARUS COMFORT
SPAM	Congratulations! You have been gifted 5 Days FREE Akpos Jokes service for being on One SIM Plan. To unsubscribe send STOP to 38040
SPAM	JOKE. Akpos called the president, the convo goes thus. Akpos: I want to become the next president. Jonathan: Are u an idiot? Akpos: Is it compulsory?
SPAM	U've been selected to get soccer news, fixture across major league FREE 4 2wks. To accept, text FOOTBALL to 38322. N10/day thereafter. To stop
HAM	the God's glory not depart from ur family. Hapi new month!
HAM	Hello, dis is 2 infm u dt COLNASSA Freshers vs Stalites football match screening holds on 1/3/14 (sat); 4pm; sch pitch. Be there. Sports Dir.
SPAM	FREE Romance & Relationship tips for 1 week! For Romance, send ROM to 38320, for Relationship
HAM	PRECIOUS ONE, come discover HOW TO DEAL WITH FEAR  2mrw in our life transforming service 8am live @FATHERS HOUSE. You'll sure love it. NO CH-RCH WITHOUT U
HAM	PRECIOUS ONE, can't wait to host you 2mrw its our LOVE AFFAIRS SERVICE @FATHERS HOUSE 8am live as we talk abt love, dating, LIVERPOOL
HAM	TREASURED ONE, when we pray MIRACLE happens. Join us today 5:30pm @ FATHERS HOUSE, opp. odo eran
HAM	G.m beloved.hope ur week was nt too stressful n hope dt u r fine?The training start by 4pm today at salawu abiola sec scl.take a cab from camp n tell d driver dt u r going to d scl above,it just 30 naira.pls,ds is d last training for tom's match n hope to see u.u cld call m if need b
HAM	My number 08XXXXXXX37 there is no service here that was y I didn't call. 0803 469 2899 that my friends no.wats d urgent thing about 
HAM	Winners campus fellowship holds today (wednesday)at dewot event hall,camp by 4pm.Come with a friend and worship with us and you will be surely blessed.
SPAM	It's the season of LOVE! Excite your callers with SPECIAL LOVE TUNES...Dial 791214 for Free...
SPAM	"Skillpolo invited you to Facebook. Learn more: http://fb.com/l/btkEH8MurM56Vm Reply ""stop"" to stop getting Facebook texts"
HAM	Enter the following verification code in Self-Care Portal: nOIL
HAM	Dear BOLAJI, school fee Ref: FUN/FEE/FSG/201314/1/49768 Bank: FUNAAB MFB Date: 04/02/14 14:03:11 Amt:32,000.00. Go online to complete your course registration and print receipt.
SPAM	"Thank you for using SMS Chat service. You have been successfully unsubscribed. You can re-join at anytime by sending ""1"" to 38490."
SPAM	Stop, EVERTON, ARSENAL, NEWCASTLE
SPAM	Hope you're enjoying SMS Chat. Your subscription will be renewed in 24 hrs @ N50/wk, N25/ 3 days or N10/day. To opt-out text STOP
HAM	Congratulations on ur admission to Funaab.One tin dat brings First Class with ease is the effective use of past questions.Freshers Meal is a handy archive of all available and up to date past questions,available at all bookshops @ Sub & shop A9 Cooperative complex (opposite Annenih).At AFFORDABLE PRICES.
HAM	Am sure ur wk went wel.Jst chkn 2 say hi+2 rmind u abt d OVERFLOW service wit Dr Albert 2moro by5.30pm,@FathersHouse.seein u wil b a dlite&Come wt ur frends.C U
SPAM	Get a FREE caller tune having your name in it. SMS NT <your name> to 792 to get your Name Tune for FREE now! Eg. NT TAYO
HAM	Experience THE OVERFLOW live @ FATHERS HOUSE opp. odo eran, obantoko 2mrw 5:30pm & SUN. 8am. Its an ENCOUNTER of a lifetime. There is no CH-RCH without U.
HAM	Dear Customer, an e-Savers Account: 0142237837 has been opened. A charge of N500 + VAT would be debited from your account for your new debit card
SPAM	For 7 FREE days of Loving!!! Get 1m ways to say I LOVE YOU to that special person. Text LOVE to 33326 to receive daily sms. To opt-out, text NO to 38321.
SPAM	Watch your thoughts; they become words. Watch your words; they become actions. Watch your actions, they become habits. Inculcate a good one today!
SPAM	Our past is a series of lessons that advance us to higher levels of living and loving. The relationships we entered or ended taught us necessary lessons
SPAM	If your daily life seems poor, do not blame it, but rather, blame yourself and know that you have not been poetic enough to capture its richness.
SPAM	You were born with potential. You were born with goodness and trust. You were born with ideals. You were born with wings, so learn to use them and fly!
SPAM	God and men are like 2 lovers who have made a mistake on the location of their meeting place. Men waits for God in time and God waits for men in eternity.
SPAM	The happiness of ur life depends upon the quality of ur thoughts so,guard accordingly and take care that u entertain no notions unsuitable to virtue.
SPAM	Be more concerned with ur character than with ur reputation. Ur character is what u really are while your reputation is merely what others think u are.
SPAM	Dont be afraid to fail or waste energy trying to cover up for it. Learn from it and go on to the next challenge. Its OK to fail. It helps you grow!
SPAM	Life should be measured not by the number of years but rather by the love shared, the memories made, the joy given and the blessings received.
SPAM	You can have anything u want if you want it desperately enough. U must want it with an inner exuberance that erupts through the skin and joins the energy.
SPAM	Life isnt about expecting and hoping, its about doing and becoming.Its about the choices uve made and the ones ure about to make.Pick wisely!
SPAM	Life is a great travel trip. The only problem is that it doesnt come with a map.We have to search for our own way to reach the destination.
SPAM	Its not the strongest of species that survives, nor the most intelligent but the one most responsive to change. Change is the rule of life!
SPAM	Always enjoy life, no matter how hard it seems. When life give you a thousand reasons to cry, show the world that you have million reasons to smile.
SPAM	Its a good idea to leave your problems to God, but dont complain if they dont get resolved. For u know, its only YOU who can solve them.
SPAM	Guard ur roving thoughts with a jealous care,for speech is but the dialer of thoughts and any1 can plainly read in ur words whats on ur mind.
SPAM	We live in deeds, not years; in thoughts, not breaths; in feelings, not figures. He lives best, who thinks most, feels the noblest and acts the best.
SPAM	Friendship is a prized gift that gives our heart a lift, a blessing we just cant do without because friendship is what living is all about!
SPAM	Every lucky happening and every lucky break are little gifts from God above that are ours to freely take.Always remember God is there for u.
SPAM	Dreamers are the architects of greatness. Their wisdom lies within their souls.Dream long and hard, because someday your dream will come true.
SPAM	The poet does not fear death,not coz he believes in the fantasy,but coz death constantly visits his thoughts and is thus an image of a serene dialogue.
SPAM	Dont place ur mistakes on ur head, their weight may crush u. Instead,place them under ur feet and use them as a platform to view ur horizons.
SPAM	Dont be like a parrot; be like an eagle.A parrot speaks but cant fly high whereas an eagle is silent and has the willpower to touch the sky!
SPAM	Challenges are tough to those who never face them but easy to those who accept them. Accept every challenge with a smile and see it disappear!
SPAM	Believe in the rewards that await u, believe in the harvest in store. Believe in the futures promise, each new day gives a new chance to u.
SPAM	Strength does not come from winning.Your struggles develop your strengths.When you go through hardships and decide not to surrender that is strength.
SPAM	Being happy doesnt mean everything is perfect, it just means that u decided to look beyond the imperfections. Its a good way to live life.
SPAM	Appreciation is the highest form of prayer, for it acknowledges the presence of good wherever you shine the light of your thankful thoughts.
SPAM	Do not spoil what you have by desiring what you do not have; and always remember that what you now have was once among the things you only hoped for.
SPAM	An optimist is a person who sees a green light everywhere,while a pessimist sees only the red stoplight. The truly wise person is colorblind
SPAM	Always dream and shoot higher than you know how to. Dont bother just to be better than your contemporaries, try to be better than yourself.
SPAM	Disciplining yourself to do what you know is right and important, although difficult, is the highroad to pride, self-esteem, and personal satisfaction.
SPAM	Fear less, hope more, eat less, chew more, whine less, breathe more, talk less, say more, hate less, love more and good things will be yours.
SPAM	Stand upright, speak thy thoughts, declare The truth thou hast, that all may share; Be bold, proclaim it everywhere: They only live who dare.
SPAM	Circumstances are difficult to change; but by changing yourself, you automatically change the effects of the circumstances and this you can do anytime.
SPAM	To wait for someone else, or to expect someone else to make my life richer, or fuller, or more satisfying, puts you in a constant state of suspension.
SPAM	What matters is to live in the present, live now, for every moment is now. It is your thoughts and acts of the moment that create your future.
SPAM	Time indeed heals. We just need the minute hand to move on and not let it stop for us to keep going on; without notice the past is far behind.
SPAM	The most extraordinary thing about this life is that YOU are the author of your own destiny, and you get to decide whats in the next chapter.
SPAM	You can take from every experience what it has to offer you. And you cannot be defeated if you just keep taking one breath followed by another.
SPAM	There are some people who live in a dream world, and there are some who face reality and then there are those who turn one into the other.
SPAM	Real confidence comes from knowing and accepting yourself-your strengths and limitations, in contrast to depending on affirmation from others.
SPAM	A friend is someone who knows the song in your heart and sings it back to you when you have forgotten how it goes. Be a friend to someone!
SPAM	What you lost in the past was a part of your destiny, but what you will get in future will be the combination of both your efforts and luck.
SPAM	Troubles are like washing machines, they twist, turn and knock us around, but in the end we come out cleaner, brighter and better than before.
SPAM	The game of life is the game of boomerangs. Our thoughts, deeds and words return to us sooner or later. Be kind to get kindness in return.
SPAM	Strength-Hard work spotlights the character of people: Some turn up their sleeves, some turn up their noses and some dont turn up at all.
SPAM	One who creates the opportunity is Brilliant. One who gets the opportunity is Lucky. One who capitalizes on the opportunity is the Winner.
SPAM	Given any condition anyone is in, good or bad, a man has only two choices to make: Change the condition or Adapt to it. Choose the latter.
SPAM	Unrest of spirit is a mark of life. One problem after another presents itself and in the solving of them we can find our greatest pleasure.
SPAM	There is nothing in which the birds differ more from man, than the way in which they can build, and yet leave a landscape as it was before.
SPAM	He is only advancing in life, whose heart is getting softer, his blood warmer, his brain quicker and his spirit entering into living peace.
SPAM	Within you lies the power to do things you never dreamed possible. This power becomes available to u just as soon as you change ur beliefs.
SPAM	What matters in life is not what you think you can do, but what you really do. So put your thoughts to action and see what miracles you do.
SPAM	There will always be dreams grander or humbler than your own but there will never be a dream exactly like your own. Believe in your dreams!
SPAM	The world is not a parking place; its a racetrack. Keep moving. No matter when and where u start, u can reach your goal and make a new record!
SPAM	The winners of lifes game arent those who have never tasted failure, but those who have tasted failure again and again but never gave up!
SPAM	The remarkable thing about fearing God is that when you fear God you fear nothing else, whereas if you do not fear God you fear everything.
SPAM	Tackle life with all your skills. Overcome each and every hill. If you persist with all your will, you will enjoy life and all its thrills.
SPAM	Sometimes apologizing doesnt mean that ure wrong and the other is right. It only means that u value the relationship much more than ur ego!
SPAM	Pure water is always colourless and crystal clear. Great human beings are always simple and transparent. Embrace the ones that bless your life!
SPAM	Dont love the one who is beautiful for the world, love the one who makes your world beautiful.
SPAM	Our life begins with our cry our life ends with others cry. Try to utilize this gap and laugh as much as possible.
SPAM	Happiness is when what you think, what you say and what you do are in harmony.
SPAM	You are today where your thoughts have brought you, you will be tomorrow where your thoughts take you.
SPAM	Success is not the key to happiness, instead happiness is the key to success. If you love what you are doing, you will be successful.
SPAM	There are only two people who can tell you the truth about yourself. A friend who has lost his temper and an enemy who starts loving you.
SPAM	Opportunity looks insignificant when its coming and big when its gone! Problem looks big when it coming and insignificant when its gone.
SPAM	Dear Subscriber, Your Thought30 service has been renewed for next 30 days. If you wish to unsubscribe send STOP to 4040.  To enjoy more Dial 4022 at 1N/min.
SPAM	Company of good people is like the shop of perfume, whether you buy it or not, You are bound to receive the fragrance.
SPAM	Radiating with a fresh glow, you will draw lots of attention when you follow the amazingly effective beauty tips.Sms  BEAUTY to 4040 to subscribe¿N90/30 days
SPAM	If you cannot find the brighter side of life polish the darker side.
SPAM	Its hard to wait on something we know might never be ours, but its even harder to give it up when you know it was the only thing you wanted.
SPAM	We do not make many mistakes. We repeat the same mistakes many times and keep expecting a different result every time.
SPAM	Dear subscriber, your subscription will expire in 2 days. If you wish to unsubscribe send 'STOP' to 4040.  To enjoy more Dial 4022 at 1N/min. 
SPAM	A leader is not a person who can perform better than his people- but someone who can inspire his people to perform better than himself.
SPAM	While we were learning to speak, mom understood everything we tried to say. Today we say a lot and claim mom you dont understanding anything.
SPAM	What is status? Its spending the money which we dont have, for the things which we dont need to show the people whom we dont know.
SPAM	Time makes us forget some people but there are some people who makes us forget the time.
SPAM	Success also hurts when you dont have loved one to wish you, failure also looks beautiful when you have a loved to support you.
SPAM	Its not important to go to heaven after we leave, but its important to create a heaven before we leave.
SPAM	If you want happiness in your life then never be a beggar of love, but always be a donor of love.
SPAM	Trust is like an elastic being stretched by two people. As long as you hold on to it, you will be happy. The moment one leaves the other gets terrible pain.
SPAM	There is no road in the world that goes to happiness. But happiness itself is the only way which goes anywhere in the world.
SPAM	When you rise up, your friends know who you are. When you fall down, you know who your friends are!
SPAM	People can live without the person who says- You Are MINE but cant live without the person who says- I am YOURS.
SPAM	Negative thinkers focus on PROBLEMS- but positive thinkers focus on SOLUTIONS.
SPAM	Its just meaningless to expect your partner to be of your kind because you cannot hold their right hand in your right to walk together.
SPAM	If someone points your mistake be happy that at least someone is there, who is interested in your betterment.
SPAM	An enemy occupies more space in the brain than a friend in the heart.
SPAM	There are only two sure ways to buy peace in life forgive what we cannot forget or forget what we cannot forgive.
SPAM	Positive thinking is not only about expecting the best to happen but it is also accepting whatever happens is for the best.
SPAM	Some reasons make relationships precious but only precious relationship are made without no reason.
SPAM	Success without positive attitude is called luck but success with positive attitude is called achievement.
SPAM	When our nails are growing, we cut our nails and not our fingers similarly when ego starts rising, cut your ego not your relations.
SPAM	Two bulls always fight in a human mind- Good and Bad. Do you know which one wins? The one you feed the most.
SPAM	Style is what should be shown to strangers, if it is showed to dear ones, it becomes attitude.
SPAM	A small dot can stop a big sentence, but few more dots can give continuity. Every ending can be a new beginning!
SPAM	Life has no second edition to correct it later. It has only one edition which should be the best so be careful while writing every page.
SPAM	Speak only when you feel your words are better than the silence.
SPAM	Life is the best school, god is the best teacher. Problem is the best assignment, Failure is the best revision.
SPAM	A relationship doesnt builds by just shaking hands in the best times. But it blossoms by holding the hands firmly in the critical times.
SPAM	If your vision is for a year plant wheat, if your vision is for ten years plant trees, but if your vision is for a lifetime plant people.
SPAM	Failure is not when you dont reach your GOALS. It is when you dont have any goals to reach.
SPAM	The best defence to a verbal attack is silence. Try to control and curb your urge to answer back.
SPAM	A good relation does not depends on how good understanding we have, but it depends on how better we avoid misunderstanding.
SPAM	Life is the art of drawing without an eraser so be careful while taking any small decisions about the valuable pages of life.
SPAM	Vision without action is a day dream, Action without vision is a nightmare.
SPAM	Life is like a novel and everyday is a new page, so if a page is sad dont worry just turn the page next one will be happy.
